"Date";"Region";"Region_code";"Vaccine_name";"first_dose";"second_dose"
2021-03-15;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";1377;250
2021-03-15;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";388;0
2021-03-15;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";0;70
2021-03-15;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";1210;423
2021-03-15;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";282;0
2021-03-15;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";187;572
2021-03-15;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";1927;395
2021-03-15;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1659;0
2021-03-15;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";7;134
2021-03-15;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";957;237
2021-03-15;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";365;0
2021-03-15;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";55;478
2021-03-15;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";1839;129
2021-03-15;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-03-15;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";12;277
2021-03-15;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";874;51
2021-03-15;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";184;0
2021-03-15;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";50;0
2021-03-15;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";1185;117
2021-03-15;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-03-15;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";2;198
2021-03-15;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";1528;441
2021-03-15;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";323;0
2021-03-15;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";1;95
2021-03-14;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";660;0
2021-03-14;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";4;176
2021-03-14;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1900;0
2021-03-14;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-03-14;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1811;0
2021-03-14;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-03-14;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";401;0
2021-03-14;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-14;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-03-14;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";4453;0
2021-03-14;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";1281;0
2021-03-14;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1129;0
2021-03-14;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-14;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";4147;0
2021-03-14;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-03-14;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";449;0
2021-03-14;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-13;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";990;0
2021-03-13;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";0;276
2021-03-13;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1854;0
2021-03-13;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";458;0
2021-03-13;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1681;0
2021-03-13;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-03-13;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";312;0
2021-03-13;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-13;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-03-13;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";7954;0
2021-03-13;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";306;120
2021-03-13;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";932;0
2021-03-13;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";15;1730
2021-03-13;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";4180;0
2021-03-13;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";442;6
2021-03-13;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2365;0
2021-03-13;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-12;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";1058;729
2021-03-12;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";868;0
2021-03-12;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";2;68
2021-03-12;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";1615;607
2021-03-12;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";344;0
2021-03-12;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";95;139
2021-03-12;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";1399;845
2021-03-12;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1768;0
2021-03-12;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-12;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";1449;692
2021-03-12;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";428;0
2021-03-12;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";0;131
2021-03-12;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";859;857
2021-03-12;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";200;0
2021-03-12;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";11;289
2021-03-12;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";1044;442
2021-03-12;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";165;0
2021-03-12;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";3;49
2021-03-12;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";602;448
2021-03-12;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-03-12;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";0;293
2021-03-12;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";1353;624
2021-03-12;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";355;0
2021-03-12;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";57;5
2021-03-11;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";1031;914
2021-03-11;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1197;0
2021-03-11;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";0;70
2021-03-11;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";1262;1036
2021-03-11;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";204;0
2021-03-11;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";93;140
2021-03-11;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";1191;747
2021-03-11;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";138;0
2021-03-11;"Košický kraj";"SK042";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-11;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";1041;854
2021-03-11;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";446;0
2021-03-11;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";0;139
2021-03-11;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";1143;669
2021-03-11;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";200;0
2021-03-11;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";2;78
2021-03-11;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";714;817
2021-03-11;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";187;0
2021-03-11;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;50
2021-03-11;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";675;807
2021-03-11;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-03-11;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";1427;587
2021-03-11;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";440;0
2021-03-11;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";5;71
2021-03-10;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";134;1070
2021-03-10;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1032;0
2021-03-10;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";3;67
2021-03-10;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";322;1127
2021-03-10;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";164;0
2021-03-10;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";94;139
2021-03-10;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";214;734
2021-03-10;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";110;0
2021-03-10;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";361;715
2021-03-10;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";430;0
2021-03-10;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-10;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";129;567
2021-03-10;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";200;0
2021-03-10;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";2;78
2021-03-10;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";66;420
2021-03-10;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";133;0
2021-03-10;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";1;9
2021-03-10;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";153;825
2021-03-10;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-03-10;"Trnavský kraj";"SK021";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-10;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";150;758
2021-03-10;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";285;0
2021-03-10;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";7;249
2021-03-09;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";114;882
2021-03-09;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";80;0
2021-03-09;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";1;69
2021-03-09;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";91;763
2021-03-09;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";154;0
2021-03-09;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";24;94
2021-03-09;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";167;1136
2021-03-09;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";67;0
2021-03-09;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";448;668
2021-03-09;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";430;0
2021-03-09;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-09;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";370;932
2021-03-09;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-03-09;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";2;78
2021-03-09;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";180;810
2021-03-09;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";124;0
2021-03-09;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-09;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";370;710
2021-03-09;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-03-09;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";324;528
2021-03-09;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";270;0
2021-03-09;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";13;107
2021-03-08;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";195;1173
2021-03-08;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1201;0
2021-03-08;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine Moderna injekèná disperzia";1;69
2021-03-08;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";83;1108
2021-03-08;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";343;0
2021-03-08;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";11;73
2021-03-08;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";61;1525
2021-03-08;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1637;0
2021-03-08;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";379;733
2021-03-08;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";416;0
2021-03-08;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-08;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";103;1553
2021-03-08;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-03-08;"Prešovský kraj";"SK041";"COVID-19 Vaccine Moderna injekèná disperzia";0;80
2021-03-08;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";44;418
2021-03-08;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";192;0
2021-03-08;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-08;"Trnavský kraj";"SK021";"Comirnaty koncentrát na injekènú disperziu";53;1039
2021-03-08;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";0;0
2021-03-08;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";133;739
2021-03-08;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";239;0
2021-03-08;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";54;146
2021-03-07;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";561;0
2021-03-07;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";0;192
2021-03-07;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";787;0
2021-03-07;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1939;0
2021-03-07;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";360;0
2021-03-07;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-07;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";7208;0
2021-03-07;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-03-07;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1174;0
2021-03-07;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-03-07;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";420;0
2021-03-07;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-06;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";549;0
2021-03-06;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";255;497
2021-03-06;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1167;0
2021-03-06;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1866;0
2021-03-06;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";359;0
2021-03-06;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-06;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-03-06;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";7096;0
2021-03-06;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";54;6
2021-03-06;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";683;0
2021-03-06;"Trenèiansky kraj";"SK022";"COVID-19 Vaccine Moderna injekèná disperzia";105;1555
2021-03-06;"Trnavský kraj";"SK021";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";4406;0
2021-03-06;"Žilinský kraj";"SK031";"Comirnaty koncentrát na injekènú disperziu";0;0
2021-03-06;"Žilinský kraj";"SK031";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";2254;0
2021-03-06;"Žilinský kraj";"SK031";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-05;"Banskobystrický kraj";"SK032";"Comirnaty koncentrát na injekènú disperziu";658;608
2021-03-05;"Banskobystrický kraj";"SK032";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";345;0
2021-03-05;"Bratislavský kraj";"SK010";"Comirnaty koncentrát na injekènú disperziu";133;554
2021-03-05;"Bratislavský kraj";"SK010";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";70;0
2021-03-05;"Bratislavský kraj";"SK010";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-05;"Košický kraj";"SK042";"Comirnaty koncentrát na injekènú disperziu";254;1174
2021-03-05;"Košický kraj";"SK042";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";1008;0
2021-03-05;"Nitriansky kraj";"SK023";"Comirnaty koncentrát na injekènú disperziu";406;954
2021-03-05;"Nitriansky kraj";"SK023";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";447;0
2021-03-05;"Nitriansky kraj";"SK023";"COVID-19 Vaccine Moderna injekèná disperzia";0;0
2021-03-05;"Prešovský kraj";"SK041";"Comirnaty koncentrát na injekènú disperziu";90;1194
2021-03-05;"Prešovský kraj";"SK041";"COVID-19 Vaccine AstraZeneca injekèná suspenzia";557;0
2021-03-05;"Trenèiansky kraj";"SK022";"Comirnaty koncentrát na injekènú disperziu";354;960
